Postal Code,Date,Sentiment,Year
80016,2023-12-16,Negative,2023
80014,2023-12-16,Positive,2023
80234,2023-12-16,Positive,2023
80221,2023-12-16,Positive,2023
80234,2023-12-16,Neutral,2023
80002,2023-12-16,Neutral,2023
80238,2023-12-16,Negative,2023
80002,2023-12-16,Positive,2023
80238,2023-12-16,Neutral,2023
80238,2023-12-16,Negative,2023
80016,2023-12-16,Positive,2023
80234,2023-12-16,Neutral,2023
80120,2023-12-16,Positive,2023
80234,2023-12-16,Positive,2023
80221,2023-12-16,Positive,2023
80204,2023-12-16,Neutral,2023
80221,2023-12-16,Positive,2023
80120,2023-12-16,Negative,2023
80211,2023-12-16,Positive,2023
80014,2023-12-16,Positive,2023
80221,2023-12-16,Positive,2023
80204,2023-12-16,Neutral,2023
80238,2023-12-16,Positive,2023
80204,2023-12-16,Positive,2023
80002,2023-12-16,Positive,2023
80219,2023-12-16,Neutral,2023
80002,2023-12-16,Negative,2023
80238,2023-12-16,Neutral,2023
80014,2023-12-16,Positive,2023
80238,2023-12-16,Positive,2023
80120,2023-12-16,Positive,2023
80014,2023-12-16,Positive,2023
80014,2023-12-16,Positive,2023
80204,2023-12-16,Neutral,2023
80204,2023-12-16,Positive,2023
80234,2023-12-16,Neutral,2023
80204,2023-12-16,Negative,2023
80238,2023-12-16,Positive,2023
80016,2023-12-16,Positive,2023
80204,2023-12-16,Positive,2023
80211,2023-12-15,Neutral,2023
80120,2023-12-15,Negative,2023
80219,2023-12-15,Positive,2023
80014,2023-12-15,Positive,2023
80204,2023-12-15,Positive,2023
80014,2023-12-15,Neutral,2023
80211,2023-12-15,Positive,2023
80120,2023-12-15,Positive,2023
80219,2023-12-15,Positive,2023
80219,2023-12-15,Neutral,2023
80221,2023-12-15,Positive,2023
80016,2023-12-15,Positive,2023
80002,2023-12-15,Positive,2023
80221,2023-12-15,Neutral,2023
80211,2023-12-15,Positive,2023
80234,2023-12-15,Neutral,2023
80120,2023-12-15,Positive,2023
80238,2023-12-15,Positive,2023
80002,2023-12-15,Positive,2023
80016,2023-12-15,Positive,2023
80204,2023-12-15,Neutral,2023
80120,2023-12-15,Neutral,2023
80002,2023-12-15,Positive,2023
80238,2023-12-15,Positive,2023
80002,2023-12-15,Positive,2023
80221,2023-12-15,Neutral,2023
80221,2023-12-15,Positive,2023
80219,2023-12-15,Positive,2023
80221,2023-12-15,Positive,2023
80211,2023-12-15,Positive,2023
80014,2023-12-15,Negative,2023
80234,2023-12-15,Neutral,2023
80014,2023-12-15,Negative,2023
80221,2023-12-15,Negative,2023
80014,2023-12-15,Positive,2023
80221,2023-12-15,Neutral,2023
80204,2023-12-15,Neutral,2023
80002,2023-12-15,Neutral,2023
80219,2023-12-15,Neutral,2023
80219,2023-12-15,Positive,2023
80234,2023-12-15,Positive,2023
80219,2023-12-15,Positive,2023
80219,2023-12-15,Positive,2023
80211,2023-12-15,Positive,2023
80002,2023-12-15,Positive,2023
80238,2023-12-15,Neutral,2023
80211,2023-12-15,Positive,2023
80234,2023-12-15,Positive,2023
80204,2023-12-15,Positive,2023
80204,2023-12-15,Negative,2023
80002,2023-12-15,Positive,2023
80238,2023-12-14,Positive,2023
80002,2023-12-14,Negative,2023
80219,2023-12-14,Negative,2023
80211,2023-12-14,Positive,2023
80211,2023-12-14,Positive,2023
80238,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80221,2023-12-14,Negative,2023
80120,2023-12-14,Positive,2023
80221,2023-12-14,Negative,2023
80219,2023-12-14,Positive,2023
80002,2023-12-14,Positive,2023
80016,2023-12-14,Positive,2023
80002,2023-12-14,Positive,2023
80238,2023-12-14,Positive,2023
80211,2023-12-14,Positive,2023
80221,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80120,2023-12-14,Neutral,2023
80221,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80221,2023-12-14,Positive,2023
80002,2023-12-14,Positive,2023
80238,2023-12-14,Positive,2023
80238,2023-12-14,Negative,2023
80016,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80219,2023-12-14,Negative,2023
80234,2023-12-14,Positive,2023
80002,2023-12-14,Positive,2023
80016,2023-12-14,Positive,2023
80002,2023-12-14,Negative,2023
80238,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80016,2023-12-14,Negative,2023
80238,2023-12-14,Negative,2023
80219,2023-12-14,Positive,2023
80002,2023-12-14,Negative,2023
80016,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80221,2023-12-14,Neutral,2023
80221,2023-12-14,Positive,2023
80016,2023-12-14,Neutral,2023
80238,2023-12-14,Negative,2023
80014,2023-12-14,Negative,2023
80002,2023-12-14,Positive,2023
80211,2023-12-14,Negative,2023
80120,2023-12-14,Positive,2023
80234,2023-12-14,Negative,2023
80234,2023-12-14,Positive,2023
80120,2023-12-14,Positive,2023
80219,2023-12-14,Positive,2023
80219,2023-12-14,Positive,2023
80238,2023-12-14,Positive,2023
80221,2023-12-14,Positive,2023
80221,2023-12-14,Negative,2023
80221,2023-12-14,Positive,2023
80014,2023-12-14,Negative,2023
80204,2023-12-14,Negative,2023
80211,2023-12-14,Negative,2023
80211,2023-12-14,Negative,2023
80238,2023-12-14,Positive,2023
80204,2023-12-14,Positive,2023
80014,2023-12-14,Negative,2023
80204,2023-12-14,Positive,2023
80221,2023-12-14,Positive,2023
80002,2023-12-14,Neutral,2023
80002,2023-12-14,Negative,2023
80238,2023-12-13,Negative,2023
80204,2023-12-13,Positive,2023
80204,2023-12-13,Positive,2023
80002,2023-12-13,Positive,2023
80221,2023-12-13,Neutral,2023
80204,2023-12-13,Neutral,2023
80221,2023-12-13,Positive,2023
80211,2023-12-13,Negative,2023
80016,2023-12-13,Neutral,2023
80204,2023-12-13,Positive,2023
80204,2023-12-13,Neutral,2023
80221,2023-12-13,Neutral,2023
80211,2023-12-13,Neutral,2023
80238,2023-12-13,Positive,2023
80238,2023-12-13,Negative,2023
80221,2023-12-13,Neutral,2023
80238,2023-12-13,Positive,2023
80016,2023-12-13,Negative,2023
80016,2023-12-13,Positive,2023
80016,2023-12-13,Positive,2023
80211,2023-12-13,Negative,2023
80014,2023-12-13,Positive,2023
80234,2023-12-13,Positive,2023
80211,2023-12-13,Positive,2023
80016,2023-12-13,Neutral,2023
80016,2023-12-13,Neutral,2023
80221,2023-12-13,Neutral,2023
80014,2023-12-13,Positive,2023
80016,2023-12-13,Positive,2023
80238,2023-12-13,Negative,2023
80219,2023-12-13,Negative,2023
80219,2023-12-13,Negative,2023
80219,2023-12-13,Neutral,2023
80219,2023-12-13,Positive,2023
80016,2023-12-13,Positive,2023
80002,2023-12-13,Positive,2023
80014,2023-12-13,Positive,2023
80211,2023-12-13,Neutral,2023
80238,2023-12-13,Positive,2023
80204,2023-12-13,Positive,2023
80002,2023-12-13,Positive,2023
80221,2023-12-13,Positive,2023
80204,2023-12-13,Positive,2023
80219,2023-12-13,Positive,2023
80238,2023-12-13,Positive,2023
80204,2023-12-13,Positive,2023
80120,2023-12-12,Positive,2023
80238,2023-12-12,Neutral,2023
80211,2023-12-12,Positive,2023
80016,2023-12-12,Neutral,2023
80120,2023-12-12,Positive,2023
80211,2023-12-12,Positive,2023
80204,2023-12-12,Positive,2023
80211,2023-12-12,Positive,2023
80238,2023-12-12,Negative,2023
80219,2023-12-12,Positive,2023
80211,2023-12-12,Positive,2023
80221,2023-12-12,Positive,2023
80211,2023-12-12,Positive,2023
80014,2023-12-12,Positive,2023
80221,2023-12-12,Negative,2023
80221,2023-12-12,Positive,2023
80002,2023-12-12,Neutral,2023
80221,2023-12-12,Negative,2023
80016,2023-12-12,Positive,2023
80002,2023-12-12,Neutral,2023
80014,2023-12-12,Positive,2023
80016,2023-12-12,Neutral,2023
80204,2023-12-12,Positive,2023
80238,2023-12-12,Positive,2023
80016,2023-12-12,Negative,2023
80219,2023-12-12,Positive,2023
80238,2023-12-12,Positive,2023
80014,2023-12-12,Negative,2023
80211,2023-12-12,Positive,2023
80016,2023-12-12,Positive,2023
80234,2023-12-12,Positive,2023
80204,2023-12-12,Positive,2023
80014,2023-12-12,Neutral,2023
80238,2023-12-12,Positive,2023
80238,2023-12-12,Negative,2023
80016,2023-12-12,Positive,2023
80016,2023-12-12,Negative,2023
80014,2023-12-12,Neutral,2023
80211,2023-12-12,Negative,2023
80120,2023-12-12,Neutral,2023
80014,2023-12-12,Positive,2023
80234,2023-12-12,Positive,2023
80234,2023-12-12,Neutral,2023
80238,2023-12-12,Neutral,2023
80238,2023-12-12,Positive,2023
80014,2023-12-12,Positive,2023
80016,2023-12-12,Positive,2023
80234,2023-12-12,Positive,2023
80002,2023-12-12,Neutral,2023
80221,2023-12-12,Positive,2023
80238,2023-12-12,Positive,2023
80014,2023-12-12,Positive,2023
80002,2023-12-12,Positive,2023
80014,2023-12-11,Positive,2023
80238,2023-12-11,Negative,2023
80219,2023-12-11,Negative,2023
80002,2023-12-11,Positive,2023
80234,2023-12-11,Positive,2023
80120,2023-12-11,Positive,2023
80238,2023-12-11,Positive,2023
80016,2023-12-11,Neutral,2023
80238,2023-12-11,Positive,2023
80234,2023-12-11,Positive,2023
80014,2023-12-11,Positive,2023
80211,2023-12-11,Neutral,2023
80221,2023-12-11,Neutral,2023
80219,2023-12-11,Positive,2023
80219,2023-12-11,Positive,2023
80002,2023-12-11,Neutral,2023
80014,2023-12-11,Positive,2023
80211,2023-12-11,Positive,2023
80002,2023-12-11,Negative,2023
80219,2023-12-11,Neutral,2023
80234,2023-12-11,Positive,2023
80238,2023-12-11,Neutral,2023
80211,2023-12-11,Neutral,2023
80238,2023-12-11,Neutral,2023
80014,2023-12-11,Negative,2023
80204,2023-12-11,Negative,2023
80120,2023-12-11,Negative,2023
80221,2023-12-11,Positive,2023
80016,2023-12-11,Positive,2023
80016,2023-12-11,Neutral,2023
80120,2023-12-11,Negative,2023
80221,2023-12-11,Neutral,2023
80234,2023-12-11,Positive,2023
80002,2023-12-11,Positive,2023
80120,2023-12-11,Positive,2023
80234,2023-12-11,Positive,2023
80238,2023-12-11,Negative,2023
80014,2023-12-11,Positive,2023
80234,2023-12-11,Positive,2023
80120,2023-12-11,Positive,2023
80016,2023-12-11,Negative,2023
80211,2023-12-11,Positive,2023
80221,2023-12-11,Positive,2023
80219,2023-12-11,Negative,2023
80234,2023-12-11,Positive,2023
80211,2023-12-11,Neutral,2023
80002,2023-12-11,Positive,2023
80238,2023-12-11,Positive,2023
80221,2023-12-11,Positive,2023
80120,2023-12-11,Neutral,2023
80238,2023-12-11,Positive,2023
80234,2023-12-11,Neutral,2023
80204,2023-12-11,Positive,2023
80211,2023-12-11,Negative,2023
80238,2023-12-10,Positive,2023
80221,2023-12-10,Negative,2023
80211,2023-12-10,Neutral,2023
80221,2023-12-10,Positive,2023
80234,2023-12-10,Positive,2023
80002,2023-12-10,Negative,2023
80238,2023-12-10,Negative,2023
80221,2023-12-10,Negative,2023
80120,2023-12-10,Positive,2023
80204,2023-12-10,Negative,2023
80002,2023-12-10,Positive,2023
80238,2023-12-10,Positive,2023
80221,2023-12-10,Negative,2023
80016,2023-12-10,Positive,2023
80204,2023-12-10,Positive,2023
80234,2023-12-10,Neutral,2023
80238,2023-12-10,Positive,2023
80120,2023-12-10,Neutral,2023
80234,2023-12-10,Positive,2023
80002,2023-12-10,Negative,2023
80211,2023-12-10,Neutral,2023
80014,2023-12-10,Positive,2023
80016,2023-12-10,Positive,2023
80014,2023-12-10,Positive,2023
80002,2023-12-10,Positive,2023
80221,2023-12-10,Positive,2023
80014,2023-12-10,Neutral,2023
80211,2023-12-10,Negative,2023
80014,2023-12-10,Negative,2023
80238,2023-12-10,Neutral,2023
80120,2023-12-10,Positive,2023
80016,2023-12-10,Positive,2023
80219,2023-12-10,Neutral,2023
80211,2023-12-10,Positive,2023
80238,2023-12-10,Negative,2023
80002,2023-12-10,Positive,2023
80002,2023-12-10,Neutral,2023
80219,2023-12-10,Neutral,2023
80204,2023-12-10,Neutral,2023
80016,2023-12-10,Neutral,2023
80221,2023-12-10,Positive,2023
80120,2023-12-10,Neutral,2023
80120,2023-12-10,Positive,2023
80238,2023-12-10,Neutral,2023
80234,2023-12-10,Neutral,2023
80211,2023-12-10,Positive,2023
80234,2023-12-10,Positive,2023
80234,2023-12-09,Positive,2023
80120,2023-12-09,Positive,2023
80221,2023-12-09,Positive,2023
80211,2023-12-09,Positive,2023
80234,2023-12-09,Neutral,2023
80238,2023-12-09,Positive,2023
80234,2023-12-09,Negative,2023
80234,2023-12-09,Neutral,2023
80211,2023-12-09,Positive,2023
80016,2023-12-09,Positive,2023
80219,2023-12-09,Positive,2023
80234,2023-12-09,Positive,2023
80204,2023-12-09,Neutral,2023
80120,2023-12-09,Neutral,2023
80234,2023-12-09,Neutral,2023
80002,2023-12-09,Positive,2023
80016,2023-12-09,Positive,2023
80014,2023-12-09,Neutral,2023
80221,2023-12-09,Positive,2023
80219,2023-12-09,Neutral,2023
80238,2023-12-09,Positive,2023
80002,2023-12-09,Positive,2023
80234,2023-12-09,Positive,2023
80219,2023-12-09,Positive,2023
80002,2023-12-09,Positive,2023
80221,2023-12-09,Neutral,2023
80016,2023-12-09,Positive,2023
80016,2023-12-09,Positive,2023
80234,2023-12-09,Positive,2023
80221,2023-12-09,Negative,2023
80234,2023-12-09,Neutral,2023
80014,2023-12-09,Positive,2023
80219,2023-12-09,Neutral,2023
80234,2023-12-09,Neutral,2023
80219,2023-12-09,Positive,2023
80211,2023-12-09,Positive,2023
80234,2023-12-09,Positive,2023
80238,2023-12-09,Positive,2023
80219,2023-12-09,Positive,2023
80204,2023-12-09,Positive,2023
80211,2023-12-09,Positive,2023
80002,2023-12-09,Negative,2023
80120,2023-12-09,Positive,2023
80238,2023-12-09,Neutral,2023
80211,2023-12-09,Positive,2023
80211,2023-12-09,Positive,2023
80211,2023-12-09,Negative,2023
80238,2023-12-09,Negative,2023
80204,2023-12-09,Positive,2023
80234,2023-12-09,Neutral,2023
80211,2023-12-09,Positive,2023
80204,2023-12-09,Neutral,2023
80014,2023-12-09,Positive,2023
80238,2023-12-08,Positive,2023
80211,2023-12-08,Positive,2023
80120,2023-12-08,Positive,2023
80016,2023-12-08,Positive,2023
80221,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80234,2023-12-08,Negative,2023
80221,2023-12-08,Positive,2023
80204,2023-12-08,Negative,2023
80219,2023-12-08,Negative,2023
80221,2023-12-08,Positive,2023
80238,2023-12-08,Positive,2023
80002,2023-12-08,Positive,2023
80238,2023-12-08,Positive,2023
80219,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80002,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80016,2023-12-08,Positive,2023
80221,2023-12-08,Positive,2023
80219,2023-12-08,Positive,2023
80234,2023-12-08,Positive,2023
80234,2023-12-08,Neutral,2023
80120,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80211,2023-12-08,Positive,2023
80219,2023-12-08,Positive,2023
80016,2023-12-08,Positive,2023
80016,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80120,2023-12-08,Positive,2023
80120,2023-12-08,Positive,2023
80014,2023-12-08,Negative,2023
80238,2023-12-08,Positive,2023
80211,2023-12-08,Neutral,2023
80016,2023-12-08,Positive,2023
80016,2023-12-08,Negative,2023
80221,2023-12-08,Positive,2023
80221,2023-12-08,Positive,2023
80219,2023-12-08,Negative,2023
80219,2023-12-08,Negative,2023
80002,2023-12-08,Positive,2023
80002,2023-12-08,Positive,2023
80016,2023-12-08,Positive,2023
80002,2023-12-08,Neutral,2023
80219,2023-12-08,Neutral,2023
80120,2023-12-08,Positive,2023
80219,2023-12-08,Negative,2023
80234,2023-12-08,Negative,2023
80002,2023-12-08,Positive,2023
80234,2023-12-08,Positive,2023
80204,2023-12-08,Negative,2023
80238,2023-12-08,Positive,2023
80014,2023-12-08,Positive,2023
80234,2023-12-08,Positive,2023
80234,2023-12-08,Positive,2023
80120,2023-12-08,Positive,2023
80002,2023-12-08,Positive,2023
80204,2023-12-08,Positive,2023
80221,2023-12-07,Positive,2023
80002,2023-12-07,Neutral,2023
80221,2023-12-07,Positive,2023
80221,2023-12-07,Neutral,2023
80238,2023-12-07,Negative,2023
80221,2023-12-07,Positive,2023
80014,2023-12-07,Positive,2023
80221,2023-12-07,Positive,2023
80014,2023-12-07,Positive,2023
80014,2023-12-07,Neutral,2023
80016,2023-12-07,Negative,2023
80219,2023-12-07,Positive,2023
80238,2023-12-07,Positive,2023
80014,2023-12-07,Negative,2023
80219,2023-12-07,Positive,2023
80219,2023-12-07,Positive,2023
80238,2023-12-07,Positive,2023
80211,2023-12-07,Neutral,2023
80014,2023-12-07,Neutral,2023
80016,2023-12-07,Positive,2023
80221,2023-12-07,Positive,2023
80221,2023-12-07,Neutral,2023
80238,2023-12-07,Positive,2023
80014,2023-12-07,Negative,2023
80221,2023-12-07,Positive,2023
80211,2023-12-07,Neutral,2023
80211,2023-12-07,Negative,2023
80016,2023-12-07,Positive,2023
80211,2023-12-07,Negative,2023
80219,2023-12-07,Positive,2023
80238,2023-12-07,Neutral,2023
80120,2023-12-07,Negative,2023
80221,2023-12-07,Neutral,2023
80238,2023-12-07,Positive,2023
80238,2023-12-07,Positive,2023
80014,2023-12-07,Negative,2023
80238,2023-12-07,Positive,2023
80211,2023-12-07,Positive,2023
80219,2023-12-07,Positive,2023
80204,2023-12-07,Positive,2023
80211,2023-12-07,Positive,2023
80211,2023-12-07,Negative,2023
80221,2023-12-06,Positive,2023
80016,2023-12-06,Positive,2023
80120,2023-12-06,Negative,2023
80211,2023-12-06,Positive,2023
80016,2023-12-06,Positive,2023
80204,2023-12-06,Positive,2023
80221,2023-12-06,Negative,2023
80014,2023-12-06,Positive,2023
80211,2023-12-06,Positive,2023
80219,2023-12-06,Neutral,2023
80238,2023-12-06,Positive,2023
80120,2023-12-06,Neutral,2023
80238,2023-12-06,Positive,2023
80204,2023-12-06,Positive,2023
80238,2023-12-06,Positive,2023
80211,2023-12-06,Positive,2023
80204,2023-12-06,Neutral,2023
80016,2023-12-06,Positive,2023
80120,2023-12-06,Neutral,2023
80211,2023-12-06,Neutral,2023
80120,2023-12-06,Positive,2023
80016,2023-12-06,Neutral,2023
80234,2023-12-06,Neutral,2023
80002,2023-12-06,Neutral,2023
80211,2023-12-06,Positive,2023
80219,2023-12-06,Positive,2023
80014,2023-12-06,Positive,2023
80002,2023-12-06,Negative,2023
80234,2023-12-06,Negative,2023
80234,2023-12-06,Positive,2023
80234,2023-12-06,Positive,2023
80014,2023-12-06,Positive,2023
80221,2023-12-06,Positive,2023
80238,2023-12-06,Negative,2023
80234,2023-12-06,Positive,2023
80120,2023-12-06,Negative,2023
80014,2023-12-06,Positive,2023
80120,2023-12-06,Positive,2023
80219,2023-12-06,Positive,2023
80204,2023-12-06,Positive,2023
80016,2023-12-06,Negative,2023
80221,2023-12-06,Negative,2023
80221,2023-12-06,Positive,2023
80221,2023-12-06,Positive,2023
80016,2023-12-06,Positive,2023
80014,2023-12-06,Positive,2023
80002,2023-12-06,Neutral,2023
80221,2023-12-06,Positive,2023
80014,2023-12-06,Positive,2023
80204,2023-12-06,Neutral,2023
80120,2023-12-06,Neutral,2023
80014,2023-12-06,Positive,2023
80120,2023-12-06,Neutral,2023
80211,2023-12-06,Positive,2023
80219,2023-12-06,Positive,2023
80211,2023-12-06,Negative,2023
80014,2023-12-06,Neutral,2023
80221,2023-12-06,Neutral,2023
80002,2023-12-06,Negative,2023
80219,2023-12-05,Positive,2023
80219,2023-12-05,Negative,2023
80234,2023-12-05,Positive,2023
80221,2023-12-05,Positive,2023
80221,2023-12-05,Positive,2023
80204,2023-12-05,Positive,2023
80234,2023-12-05,Positive,2023
80002,2023-12-05,Positive,2023
80120,2023-12-05,Neutral,2023
80221,2023-12-05,Positive,2023
80221,2023-12-05,Positive,2023
80016,2023-12-05,Neutral,2023
80204,2023-12-05,Positive,2023
80238,2023-12-05,Positive,2023
80204,2023-12-05,Positive,2023
80120,2023-12-05,Positive,2023
80238,2023-12-05,Negative,2023
80120,2023-12-05,Positive,2023
80002,2023-12-05,Positive,2023
80221,2023-12-05,Positive,2023
80204,2023-12-05,Neutral,2023
80221,2023-12-05,Negative,2023
80014,2023-12-05,Positive,2023
80211,2023-12-05,Neutral,2023
80204,2023-12-05,Positive,2023
80234,2023-12-05,Positive,2023
80211,2023-12-05,Positive,2023
80234,2023-12-05,Positive,2023
80221,2023-12-05,Positive,2023
80219,2023-12-05,Neutral,2023
